Marker1-X,Marker1-Y,Marker1-Z,Marker2-X,Marker2-Y,Marker2-Z,Marker3-X,Marker3-Y,Marker3-Z,Marker4-X,Marker4-Y,Marker4-Z,L-A1-X,L-A1-Y,L-A1-Z,L-A2-X,L-A2-Y,L-A2-Z,L-A3-X,L-A3-Y,L-A3-Z,L-B1-X,L-B1-Y,L-B1-Z,L-B2-X,L-B2-Y,L-B2-Z,L-B3-X,L-B3-Y,L-B3-Z,L-C1-X,L-C1-Y,L-C1-Z,L-C2-X,L-C2-Y,L-C2-Z,L-C3-X,L-C3-Y,L-C3-Z,L-D1-X,L-D1-Y,L-D1-Z,L-D2-X,L-D2-Y,L-D2-Z,L-D3-X,L-D3-Y,L-D3-Z,L-E1-X,L-E1-Y,L-E1-Z,L-E2-X,L-E2-Y,L-E2-Z,L-E3-X,L-E3-Y,L-E3-Z,L-Wan-nei-X,L-Wan-nei-Y,L-Wan-nei-Z,L-Wan-1-X,L-Wan-1-Y,L-Wan-1-Z,L-Wan-2-X,L-Wan-2-Y,L-Wan-2-Z,L-Wan-wai-X,L-Wan-wai-Y,L-Wan-wai-Z,R-A1-X,R-A1-Y,R-A1-Z,R-A2-X,R-A2-Y,R-A2-Z,R-A3-X,R-A3-Y,R-A3-Z,R-B2-X,R-B2-Y,R-B2-Z,R-B3-X,R-B3-Y,R-B3-Z,R-C2-X,R-C2-Y,R-C2-Z,R-C3-X,R-C3-Y,R-C3-Z,R-D2-X,R-D2-Y,R-D2-Z,R-D3-X,R-D3-Y,R-D3-Z,R-E1-X,R-E1-Y,R-E1-Z,R-E2-X,R-E2-Y,R-E2-Z,R-E3-X,R-E3-Y,R-E3-Z,R-Wan-nei-X,R-Wan-nei-Y,R-Wan-nei-Z,R-Wan-1-X,R-Wan-1-Y,R-Wan-1-Z,R-Wan-2-X,R-Wan-2-Y,R-Wan-2-Z,R-Wan-wai-X,R-Wan-wai-Y,R-Wan-wai-Z
300.941589,119.714928,757.698364,279.28064,106.779488,669.804565,329.206451,-418.408813,785.540833,338.8461,-379.609802,838.196777,304.3909,-180.799881,799.814758,334.878845,-184.241882,815.693298,363.62384,-176.355591,796.070557,310.105957,-218.403992,774.320618,293.806793,-241.266968,760.002319,323.971954,-250.915375,742.426758,nan,nan,nan,287.115448,-195.390305,776.702393,305.42157,-223.409943,742.391785,308.563934,-160.696533,783.947266,nan,nan,nan,299.924103,-204.417664,736.386536,291.612823,-170.9944,764.135254,276.831482,-186.770676,745.291748,295.107452,-193.583206,720.056824,393.432587,-170.312164,768.126343,375.584869,-205.367371,737.757385,370.917419,-184.426758,714.426514,372.015656,-149.580444,705.213928,266.204681,148.980621,699.703918,276.698944,173.990448,720.55188,285.12796,205.391846,738.18396,252.956848,154.874924,677.661438,227.010986,164.945847,702.305786,249.031082,160.792206,660.839355,215.035538,178.406601,679.477783,235.517776,174.083923,650.369202,207.552399,196.145691,672.384277,230.672028,193.6064,634.748779,205.696014,207.067383,639.608093,208.134415,227.284164,665.292053,274.656311,247.376053,753.215271,236.348602,220.490494,735.459839,231.989197,252.498032,718.557129,249.103943,287.015533,703.338684
300.964996,119.818039,757.669922,279.257904,106.84436,669.793762,329.313232,-418.321075,785.718323,338.94809,-379.503357,838.362244,304.399445,-180.770874,800.039062,335.010895,-184.105453,815.753967,363.673767,-176.073471,796.073242,310.14801,-218.344391,774.346436,293.942474,-241.201324,760.009399,324.141296,-250.882645,742.557861,nan,nan,nan,287.134979,-195.151825,776.549744,305.585754,-223.32756,742.462891,308.523621,-160.566132,783.94519,nan,nan,nan,300.094421,-204.424347,736.426147,291.786011,-170.851562,763.953247,276.984772,-186.621872,745.178528,295.242249,-193.750198,720.04895,393.500244,-170.009689,768.109497,375.715912,-205.374176,737.893066,371.078491,-184.545914,714.409973,372.134399,-149.802719,704.949585,266.169067,149.068222,699.369385,276.62204,174.03212,720.267517,284.930756,205.434113,738.041748,252.852295,154.918365,677.337402,226.882141,165.013947,701.995605,248.934662,160.885422,660.427246,214.849945,178.471695,679.197754,235.328629,174.167892,650.02063,207.439392,196.245758,672.023254,230.612,193.779526,634.302429,205.611588,207.297806,639.256348,208.035965,227.370575,665.056091,274.635376,247.651794,752.682251,236.219696,220.577957,735.176331,231.940247,252.52475,718.253906,249.06839,287.101868,703.076843
300.968414,119.871582,757.644348,279.290253,106.921928,669.772278,329.346191,-418.244293,785.809692,338.971008,-379.397675,838.440918,304.455841,-180.774429,800.12738,335.094238,-184.009048,815.727783,363.688599,-175.852921,795.94812,310.139862,-218.317245,774.374329,294.026978,-241.204346,759.956909,324.326477,-250.889435,742.66333,nan,nan,nan,287.100891,-194.993927,776.422485,305.631134,-223.299362,742.466431,308.462158,-160.472504,783.921204,nan,nan,nan,300.210327,-204.41713,736.377197,291.924866,-170.704178,763.760132,277.113953,-186.523422,745.045105,295.359558,-193.886917,719.949829,393.472015,-169.812668,768.013306,375.817322,-205.380524,737.983337,371.187897,-184.594147,714.371399,372.333008,-149.935593,704.738281,265.99588,149.1026,699.097778,276.511932,174.154083,719.902527,284.708862,205.51123,737.701355,252.67572,155.081482,677.029602,226.728424,165.147202,701.738403,248.625519,160.937576,660.074158,214.676682,178.64418,678.813293,235.045029,174.334106,649.674683,207.21846,196.411896,671.776001,230.357803,193.88269,633.938232,205.317169,207.482544,638.993835,207.914093,227.499084,664.788025,274.297241,247.59726,752.74469,236.073456,220.634903,734.896484,231.720398,252.690094,718.04071,248.900284,287.287842,702.881836
300.965454,119.974937,757.610779,279.246765,106.962685,669.757568,329.330719,-418.189209,785.774658,338.959412,-379.364136,838.422729,304.460144,-180.767242,800.151672,335.130707,-183.957916,815.722839,363.642578,-175.75705,795.93335,309.136017,-218.179901,774.546753,294.067566,-241.220993,759.817566,324.451508,-250.894714,742.6604,nan,nan,nan,287.033295,-194.829956,776.18219,305.679718,-223.246307,742.404785,308.386505,-160.411987,783.79657,nan,nan,nan,300.234833,-204.439713,736.31781,291.936768,-170.587387,763.477783,277.200562,-186.494263,744.884094,295.434326,-194.057831,719.813354,393.412994,-169.600189,767.894287,375.902466,-205.300705,738.001892,371.30719,-184.720352,714.354248,372.402618,-150.047806,704.557556,265.774292,149.289017,698.671997,276.279205,174.179184,719.633667,284.384644,205.555008,737.498962,252.398575,155.205673,676.737183,226.561172,165.266922,701.468567,248.356049,161.087631,659.858276,214.405975,178.8004,678.601868,234.698303,174.535095,649.351196,206.916534,196.535416,671.580994,229.926651,194.119949,633.68396,205.004288,207.677933,638.818542,207.522751,227.730072,664.613586,274.26059,247.908707,752.212219,235.910126,220.707169,734.580872,231.489655,252.895493,717.880615,248.727722,287.43045,702.718811
300.928436,119.983276,757.568359,279.281769,106.986374,669.691284,329.280182,-418.175964,785.648499,338.851196,-379.361816,838.302551,304.43335,-180.772552,800.138672,335.112518,-183.922913,815.646606,363.590546,-175.634293,795.769958,309.634644,-218.504089,774.502869,294.073944,-241.186508,759.560242,324.676605,-250.802643,742.606018,nan,nan,nan,286.922516,-194.790863,775.929626,305.65802,-223.269577,742.297485,308.295166,-160.385391,783.594543,nan,nan,nan,300.237549,-204.522339,736.127625,291.874237,-170.636719,763.233154,277.182587,-186.576248,744.622742,295.482483,-194.188171,719.656494,393.384247,-169.482941,767.776306,375.908783,-205.346985,737.961243,371.373596,-184.810303,714.226685,372.451691,-150.201416,704.279358,265.636658,149.401108,698.405273,276.072632,174.278351,719.391785,284.154907,205.520157,737.364868,252.132645,155.27887,676.527527,226.365234,165.350296,701.308655,248.169357,161.223984,659.559509,214.254883,178.921417,678.437317,234.47316,174.681854,649.185852,206.682556,196.68425,671.463562,229.638474,194.23494,633.597351,204.722366,207.820618,638.716736,207.260818,227.804504,664.531189,273.9039,247.779755,752.283875,235.810303,220.834656,734.390503,231.352951,252.991623,717.708984,248.619812,287.537598,702.565186
300.862762,119.972847,757.513367,279.251282,107.047218,669.673035,329.125946,-418.195038,785.436279,338.733093,-379.351562,838.112488,304.368469,-180.760422,800.061768,335.087006,-183.921906,815.461609,363.544922,-175.607162,795.602783,309.502808,-218.547409,774.354126,294.059021,-241.238983,759.288086,324.696228,-250.82309,742.48407,nan,nan,nan,286.635223,-194.70607,775.567749,305.644592,-223.272095,742.131287,308.156097,-160.404495,783.443909,nan,nan,nan,300.220337,-204.643677,735.997375,291.69632,-170.76413,762.939148,277.167938,-186.833527,744.288269,295.606598,-194.38678,719.396729,393.301453,-169.347519,767.577942,375.903748,-205.374481,737.911072,371.410645,-184.911957,714.14447,372.663116,-150.350189,704.027222,265.457977,149.49054,698.289001,275.946869,174.298294,719.299377,284.092865,205.672226,737.201477,252.029556,155.422485,676.402222,226.193161,165.424103,701.24884,248.043762,161.287643,659.539734,214.159409,178.978714,678.356689,234.386887,174.744049,649.069214,206.628937,196.694824,671.339294,229.51355,194.21759,633.504883,204.577728,207.851837,638.664978,207.223145,227.834915,664.490234,273.693024,247.982742,752.234192,235.69873,220.902893,734.328247,231.27478,253.063797,717.619873,248.516403,287.624481,702.444336
300.805969,119.970848,757.505981,279.224487,107.06694,669.625916,328.969482,-418.216339,785.119019,338.541443,-379.417999,837.828003,304.344055,-180.744293,799.988403,335.09671,-183.890732,815.262573,363.476837,-175.649567,795.355774,309.331451,-218.573685,774.208069,294.029358,-241.260361,759.115845,324.664124,-250.822479,742.314514,nan,nan,nan,286.497986,-194.714935,775.258667,305.560913,-223.330338,741.931335,307.9487,-160.432327,783.151123,nan,nan,nan,300.177063,-204.898743,735.783752,291.525543,-171.059708,762.648987,277.105286,-187.153259,743.830017,295.689117,-194.817337,719.05957,393.292145,-169.388168,767.342224,375.847656,-205.472427,737.746216,371.373962,-185.036926,713.957764,372.708984,-150.549484,703.683594,265.525909,149.536392,698.25,275.943909,174.322495,719.378113,284.093048,205.720169,737.200867,252.060944,155.410355,676.455322,226.245789,165.399063,701.261963,248.096756,161.316559,659.571777,214.149094,179.025238,678.318726,234.533676,174.822525,649.045105,206.65712,196.709015,671.243958,229.609665,194.172028,633.55658,204.697052,207.74794,638.601379,207.197189,227.802521,664.429932,273.561707,248.004898,752.39856,235.636429,220.974823,734.326111,231.284912,253.038086,717.49054,248.416916,287.627808,702.411804
300.766327,119.918701,757.466064,279.176483,107.089653,669.587341,328.819275,-418.283783,784.781799,338.391876,-379.501862,837.537659,304.315094,-180.758957,799.907166,335.06427,-183.966171,815.010681,363.399658,-175.664001,794.979675,309.26947,-218.607697,773.893127,293.910583,-241.191864,758.733459,324.552551,-250.942963,742.110291,nan,nan,nan,286.388641,-194.96022,774.950806,305.511261,-223.615479,741.747192,307.745178,-160.626236,782.442139,nan,nan,nan,300.11908,-205.260025,735.49408,291.071503,-171.440903,761.928101,276.907318,-187.68335,743.06897,295.784851,-195.170639,718.477295,393.191223,-169.434738,767.040039,375.767303,-205.564087,737.546692,371.407776,-185.270813,713.704529,372.874573,-150.945526,703.282715,265.639771,149.469345,698.390747,276.089935,174.373856,719.493042,284.101776,205.768906,737.311157,252.23143,155.379135,676.518066,226.342224,165.377548,701.314758,248.320404,161.210907,659.655273,214.33168,178.947723,678.339783,234.8116,174.702591,649.158325,206.779907,196.622177,671.229431,229.977478,194.059952,633.589722,204.99794,207.556854,638.541077,207.32016,227.679184,664.36261,273.565186,248.02507,752.429321,235.655594,220.96254,734.359985,231.294189,252.99881,717.478088,248.435608,287.631989,702.448547
300.719055,119.873665,757.460266,279.160645,107.126968,669.554626,328.651764,-418.34845,784.368469,338.209686,-379.643127,837.13147,304.204559,-180.825333,799.828247,335.063843,-184.000885,814.741882,363.337067,-175.689667,794.582031,309.111633,-218.677124,773.606689,293.839447,-241.388763,758.354614,324.507416,-251.007812,741.905457,nan,nan,nan,286.19043,-195.113907,774.57312,305.386902,-224.08342,741.44751,307.438385,-160.858002,781.71344,nan,nan,nan,300.087769,-205.842072,735.160583,290.658142,-172.026611,761.048157,276.753937,-188.515305,742.115112,295.978271,-195.830399,717.75238,393.114258,-169.478836,766.708984,375.724091,-205.750305,737.295654,371.484192,-185.555588,713.424438,373.0383,-151.235794,702.796082,265.855286,149.420837,698.634888,276.195465,174.314072,719.667053,284.160797,205.752625,737.536682,252.51506,155.348709,676.715088,226.536606,165.285172,701.380249,248.704681,161.209137,659.715332,214.647339,178.776489,678.28302,235.268021,174.560623,649.235291,207.125885,196.430435,671.142395,230.498779,193.871017,633.606262,205.434631,207.315994,638.473572,207.69104,227.45047,664.158203,273.594177,247.947113,752.503967,235.721786,220.898941,734.380005,231.287476,253.040237,717.580872,248.52829,287.601715,702.483215
300.646332,119.750122,757.429321,279.13327,107.088585,669.520264,328.499939,-418.492798,783.889221,338.064453,-379.819092,836.721191,304.214294,-180.953247,799.73175,335.085419,-184.154083,814.405151,363.30127,-175.87056,794.250183,309.045593,-218.723526,773.260925,293.733551,-241.348984,757.978149,324.43988,-251.181686,741.643738,nan,nan,nan,286.026276,-195.272186,774.078308,305.387329,-224.238937,741.105225,307.20108,-161.029144,781.177734,nan,nan,nan,300.026184,-206.318985,734.84198,290.325531,-172.43457,760.201538,276.681641,-189.241013,741.264709,296.291901,-196.671906,717.25177,393.080841,-169.652145,766.307068,375.755707,-206.071915,736.994446,371.551483,-185.826828,713.177795,373.237183,-151.815811,702.303589,266.102264,149.326187,698.916321,276.354614,174.337158,719.896851,284.328217,205.739655,737.663208,252.86348,155.192215,676.907715,226.742599,165.205612,701.460571,249.216965,161.051041,659.859802,214.970016,178.653458,678.331238,235.762146,174.422501,649.287659,207.470612,196.29808,671.1297,231.103973,193.742355,633.54248,205.92804,207.092987,638.371948,207.964798,227.272263,664.049377,273.691559,247.863327,752.670166,235.788086,220.845261,734.40686,231.411804,252.975113,717.54834,248.748856,287.536102,702.485901
300.637299,119.62487,757.43158,279.123627,107.064323,669.439392,328.356567,-418.67276,783.385437,337.943085,-380.013733,836.239807,304.174744,-181.175964,799.587952,335.112732,-184.378754,814.067993,363.279419,-175.935562,793.756409,308.941589,-218.786682,772.931335,293.667908,-241.452225,757.563599,324.387451,-251.341202,741.316528,nan,nan,nan,285.887573,-195.343124,773.499451,305.353058,-224.485138,740.813904,307.068115,-161.196152,780.659546,nan,nan,nan,300.02948,-206.620667,734.400208,290.101166,-172.720154,759.216309,276.648224,-189.835648,740.476074,296.443756,-197.294846,716.595032,392.99826,-169.754074,765.858032,375.774719,-206.352692,736.732483,371.61731,-186.266785,712.810791,373.431396,-152.256104,701.727234,266.26416,149.105194,699.126038,276.449615,174.214584,720.16626,284.405121,205.643936,737.879272,253.014008,154.980698,677.05957,226.904465,165.009506,701.621338,249.608521,160.855606,659.918335,215.28154,178.545074,678.302429,236.177216,174.153458,649.377808,207.837891,196.166351,671.0224,231.435837,193.452866,633.602661,206.390411,206.959595,638.263611,208.467667,227.181473,663.919861,273.837006,247.812469,752.747925,235.871384,220.813004,734.422424,231.539642,252.828781,717.491089,248.912033,287.426422,702.519836
300.616699,119.480835,757.435791,279.128357,107.007256,669.456543,328.265961,-418.822876,782.895203,337.845062,-380.232635,835.775757,304.200317,-181.418915,799.398682,335.107727,-184.624542,813.732849,363.267273,-176.180695,793.446838,308.847931,-218.915787,772.518372,293.643829,-241.631195,757.180298,324.331573,-251.576385,741.09021,nan,nan,nan,285.761078,-195.339676,772.956848,305.379089,-224.6492,740.436218,306.910034,-161.349716,780.207397,nan,nan,nan,300.107422,-206.825424,733.903259,290.03183,-172.911163,758.601074,276.709808,-190.206665,739.81665,296.572601,-197.742126,716.103333,392.981537,-169.971497,765.466675,375.733856,-206.674667,736.416382,371.76297,-186.650269,712.471802,373.625946,-152.699554,701.150208,266.384583,149.094162,699.208923,276.515472,174.126633,720.288147,284.509796,205.536301,737.991394,253.096725,154.773148,677.236938,227.004257,164.907578,701.676147,249.917557,160.761078,660.040527,215.578125,178.406494,678.304016,236.371506,174.007889,649.394836,208.056488,196.065338,671.045837,231.819077,193.344727,633.537903,206.78627,206.863998,638.144897,208.752792,227.124939,663.87738,273.90744,247.727219,752.825317,235.93895,220.718704,734.50061,231.83609,252.738937,717.381836,249.19313,287.261536,702.477905
300.681793,119.356209,757.374329,279.232971,107.006233,669.36676,328.171478,-419.002838,782.370056,337.772614,-380.473633,835.256836,304.104065,-181.637238,799.10199,335.072418,-184.938248,813.444214,363.235718,-176.449478,793.120361,308.796722,-219.017288,772.19989,293.599915,-241.736801,756.706665,324.34201,-251.816376,740.755432,nan,nan,nan,285.737061,-195.337418,772.455139,305.412781,-224.749649,740.004333,306.866119,-161.436874,779.870056,nan,nan,nan,300.180359,-207.042282,733.510925,290.088654,-172.919312,758.137451,276.742584,-190.227417,739.367493,296.665527,-197.956161,715.694763,392.942871,-170.171844,765.115601,375.796906,-206.986923,736.106262,371.890839,-186.944824,712.206604,373.791382,-152.954544,700.85321,266.364563,148.957016,699.329285,276.599457,174.03154,720.32959,284.588501,205.420746,738.057556,253.093185,154.657761,677.334106,227.037582,164.790222,701.80426,250.136581,160.666809,660.070984,215.714523,178.265945,678.380249,236.447342,173.889008,649.43158,208.191772,196.006882,671.079346,232.03215,193.256866,633.50238,206.963226,206.833069,638.162354,209.047989,227.005829,663.907288,274.02594,247.582138,752.891235,236.026566,220.669647,734.567566,232.011139,252.666565,717.416504,249.380692,287.202911,702.492554
300.748108,119.180237,757.376709,279.269684,106.892708,669.3302,328.154144,-419.19455,781.848633,337.800995,-380.727142,834.807312,304.093018,-181.907715,798.730591,335.057098,-185.198471,813.130005,363.227875,-176.658783,792.922913,308.835449,-219.260544,771.841187,293.601044,-241.942032,756.329712,324.349518,-252.028946,740.447815,nan,nan,nan,285.691284,-195.42952,772.050598,305.443817,-224.899628,739.66925,306.898407,-161.566635,779.619629,nan,nan,nan,300.178131,-207.003052,733.120178,290.309357,-172.971924,758.043518,276.813019,-190.085754,739.186279,296.58313,-197.783417,715.413391,392.97226,-170.443298,764.925049,375.834808,-207.206253,735.901978,371.930328,-187.231628,711.923401,373.821014,-153.166672,700.696106,266.427643,148.848923,699.351074,276.644135,173.876999,720.326111,284.651886,205.195679,738.065491,253.077209,154.484146,677.403931,227.063782,164.69812,701.966614,250.137619,160.583252,660.06842,215.753494,178.219849,678.452576,236.457397,173.837097,649.433289,208.217056,195.934235,671.139221,231.944519,193.163544,633.539917,206.94809,206.76918,638.236816,209.116013,226.90834,664.05426,274.128967,247.413452,752.93634,236.132156,220.527405,734.72522,232.111496,252.521286,717.516785,249.521393,287.024384,702.555847
300.8414,118.973892,757.362549,279.340729,106.809036,669.325623,328.184937,-419.414429,781.41449,337.829163,-380.957703,834.378906,304.126556,-182.145142,798.304504,334.997528,-185.440079,812.967041,363.211609,-176.929184,792.80072,308.835663,-219.459564,771.555725,293.697784,-242.086929,756.020752,324.387482,-252.205093,740.126099,nan,nan,nan,285.786591,-195.575104,771.781738,305.501892,-224.989655,739.357544,307.007172,-161.743591,779.44989,nan,nan,nan,300.227173,-206.984726,732.786255,290.624207,-172.853989,757.977844,276.933807,-189.808426,739.134277,296.537994,-197.612473,715.288208,393.039673,-170.680511,764.857056,375.868835,-207.258911,735.727295,371.941559,-187.283096,711.750427,373.758118,-153.098938,700.736389,266.440979,148.704941,699.340576,276.765808,173.80687,720.327942,284.761536,205.07515,738.101501,253.07016,154.374969,677.424072,227.066727,164.612671,702.096497,249.959656,160.442688,660.103882,215.64711,178.130493,678.629272,236.222183,173.756104,649.551331,208.129639,195.827499,671.357605,231.749084,193.109787,633.586243,206.701447,206.662003,638.527283,208.874359,226.826828,664.268616,274.290131,247.217712,753.022217,236.211975,220.367599,734.821167,232.087341,252.438889,717.693604,249.530106,286.943085,702.700317
