Marker1-X,Marker1-Y,Marker1-Z,Marker2-X,Marker2-Y,Marker2-Z,Marker3-X,Marker3-Y,Marker3-Z,Marker4-X,Marker4-Y,Marker4-Z,R-A1-X,R-A1-Y,R-A1-Z,R-A2-X,R-A2-Y,R-A2-Z,R-A3-X,R-A3-Y,R-A3-Z,R-B1-X,R-B1-Y,R-B1-Z,R-B2-X,R-B2-Y,R-B2-Z,R-B3-X,R-B3-Y,R-B3-Z,R-C1-X,R-C1-Y,R-C1-Z,R-C2-X,R-C2-Y,R-C2-Z,R-C3-X,R-C3-Y,R-C3-Z,R-D1-X,R-D1-Y,R-D1-Z,R-D2-X,R-D2-Y,R-D2-Z,R-D3-X,R-D3-Y,R-D3-Z,R-E1-X,R-E1-Y,R-E1-Z,R-E2-X,R-E2-Y,R-E2-Z,R-E3-X,R-E3-Y,R-E3-Z,R-Wan-nei-X,R-Wan-nei-Y,R-Wan-nei-Z,R-Wan-1-X,R-Wan-1-Y,R-Wan-1-Z,R-Wan-2-X,R-Wan-2-Y,R-Wan-2-Z,R-Wan-wai-X,R-Wan-wai-Y,R-Wan-wai-Z
217.082169,146.191849,753.043274,193.263519,134.889038,665.425354,228.659851,-393.120422,773.340027,240.756134,-355.157532,826.520447,179.66481,189.865158,708.508016,183.049413,219.352905,729.962362,188.480886,251.651362,743.509664,188.910126,204.28097,686.840556,162.131378,188.462407,688.600342,135.252314,212.39797,703.735168,nan,nan,nan,163.75327,197.547628,662.232585,131.973638,227.300715,668.377258,nan,nan,nan,152.370707,212.560562,645.818014,128.772227,245.385035,658.558248,173.193863,232.651566,636.347493,146.256251,241.971344,627.471354,141.742437,269.224141,647.117167,183.057165,292.542633,750.265686,145.622116,274.157227,723.036743,154.884115,301.978129,702.407776,179.5469,332.323761,694.245463
217.074081,146.202301,753.052979,193.271469,134.885818,665.405457,228.549927,-393.141998,773.38385,240.671295,-355.167236,826.548401,178.601685,189.96492,707.506571,182.354894,219.158661,729.320272,188.073812,251.41748,743.01591,187.839696,204.632858,686.051554,160.978694,188.906525,687.726054,134.341029,212.870692,703.18217,nan,nan,nan,162.852753,198.124715,661.576762,131.28211,228.050517,667.911438,nan,nan,nan,151.668498,213.255346,645.297058,128.261856,246.162267,658.185221,172.937581,233.400447,635.758993,145.914642,242.699646,627.109131,141.491526,269.892395,646.864319,182.962631,292.404246,750.087463,145.35439,274.405406,722.877157,154.740768,302.280426,702.362142,179.658132,332.383677,694.266846
217.061417,146.15686,753.032715,193.261902,134.896576,665.416931,228.430847,-393.150085,773.379456,240.579285,-355.183258,826.537354,177.699605,190.063649,706.58547,181.784683,219.00088,728.676188,187.728205,251.197937,742.531026,186.78713,204.69162,685.33311,160.046743,189.37236,686.965454,133.596191,213.283091,702.694397,nan,nan,nan,161.895874,198.660258,660.913656,130.567362,228.747284,667.498311,nan,nan,nan,150.900472,213.967204,644.757507,127.69633,246.927485,657.88088,172.605789,234.180481,635.093547,145.520889,243.45135,626.766886,141.145533,270.562592,646.695211,182.87679,292.281484,749.90389,145.109314,274.596263,722.743083,154.56722,302.549062,702.339559,179.662013,332.477386,694.326111
217.022736,146.136429,753.048218,193.228424,134.892517,665.418579,228.355362,-393.182526,773.33844,240.488602,-355.200165,826.530457,177.017064,190.154922,705.765462,181.305537,218.963486,727.973633,187.456426,251.011561,742.087138,186.028773,204.94337,684.581584,159.295049,189.828074,686.263326,132.983139,213.593816,702.24587,nan,nan,nan,161.065048,199.193548,660.230306,129.950312,229.389832,667.155802,nan,nan,nan,150.164495,214.644867,644.270223,127.138992,247.606578,657.654541,172.098846,234.616267,634.674561,145.062566,244.177429,626.482524,140.733195,271.164073,646.583272,182.77655,292.169688,749.730754,144.886485,274.733775,722.648539,154.336599,302.799947,702.364461,179.683217,332.597382,694.319194
217.016006,146.09967,753.06366,193.229614,134.874115,665.460632,228.252411,-393.199799,773.315918,240.402771,-355.256134,826.476379,176.539271,190.279922,705.01239,181.015147,219.053792,727.363383,187.307841,250.88207,741.647095,185.510991,205.394557,683.781169,158.736537,190.230947,685.64565,132.519648,213.859868,701.902629,nan,nan,nan,160.490926,199.725881,659.424377,129.453506,229.936218,666.866842,nan,nan,nan,149.505463,215.208684,643.859212,126.628283,248.124654,657.506022,171.574956,235.265544,634.441406,144.547379,244.784129,626.251709,140.287186,271.699778,646.536682,182.707815,292.113658,749.573771,144.698013,274.824148,722.588603,154.10641,302.981486,702.401978,179.437831,332.725627,694.378418
216.995987,146.076584,753.05835,193.198837,134.82135,665.457153,228.192047,-393.248108,773.238403,240.342941,-355.281342,826.437012,176.269913,190.365428,704.349141,180.850357,219.161957,726.845093,187.245819,250.806854,741.2429,185.141342,205.841019,683.080383,158.285441,190.528188,685.077759,132.183868,214.068715,701.642029,nan,nan,nan,159.931341,200.15566,658.913228,129.022161,230.347046,666.661601,nan,nan,nan,148.952718,215.684555,643.539205,126.191722,248.532181,657.414144,171.099106,235.949468,634.271037,144.048782,245.288193,626.124003,139.834763,272.1291,646.541097,182.677607,292.089213,749.448771,144.568949,274.893646,722.557231,153.853729,303.147491,702.465108,179.146327,332.872243,694.439535
216.990097,146.042053,753.034607,193.209106,134.827972,665.435547,228.132965,-393.277466,773.217407,240.272476,-355.352844,826.37561,176.125727,190.50265,703.759745,180.823573,219.206696,726.403788,187.246028,250.77916,740.87675,184.801636,206.096085,682.550069,157.978704,190.762416,684.613749,131.960164,214.220591,701.440084,183.32077,215.697449,676.811951,159.508438,200.487951,658.532064,128.620453,230.614344,666.524272,nan,nan,nan,148.512456,216.08109,643.273397,125.8147,248.857869,657.372782,170.664632,236.542959,634.166626,143.563609,245.672902,626.068319,139.377909,272.452077,646.56429,182.690521,292.080526,749.323242,144.480072,274.944499,722.549235,153.639954,303.280355,702.521322,178.744095,333.01472,694.582601
216.955353,146.035812,753.07019,193.197159,134.809479,665.448486,228.121368,-393.297546,773.125,240.247192,-355.375763,826.325073,176.09729,190.608144,703.238851,180.931849,219.251292,725.986328,187.308451,250.747986,740.55068,184.605555,206.302312,682.106873,157.776103,190.981232,684.194132,131.845937,214.327438,701.251872,182.871704,215.818024,676.525635,159.24291,200.761322,658.244873,128.294271,230.840276,666.43988,nan,nan,nan,148.163137,216.44429,643.050151,125.507024,249.15568,657.355713,170.318456,236.963882,634.004822,143.12767,246.03333,626.06604,138.96551,272.726807,646.619751,182.724645,292.054484,749.225586,144.437805,274.970734,722.557638,153.438665,303.399719,702.59373,178.510213,333.150553,694.66274
216.90477,145.965195,753.049927,193.188446,134.801422,665.435974,228.152695,-393.318359,773.068237,240.241058,-355.416351,826.249512,176.187846,190.763219,702.723185,181.108871,219.295344,725.585815,187.38327,250.703481,740.259766,184.533839,206.687297,681.697591,157.683894,191.162242,683.821798,131.79746,214.360799,701.083415,nan,nan,nan,159.212886,201.093058,657.735148,128.131124,231.062724,666.34375,nan,nan,nan,147.940913,216.785787,642.820699,125.253794,249.426336,657.326965,170.022074,237.323161,633.867655,142.755468,246.335332,626.066305,138.627248,272.978292,646.669434,182.748937,292.011892,749.139058,144.421941,274.954163,722.579203,153.271093,303.484945,702.67867,178.318136,333.259939,694.74408
216.881866,145.977219,753.06311,193.184494,134.789093,665.428101,228.183121,-393.358734,772.98407,240.271423,-355.424377,826.206726,176.399577,190.820623,702.213277,181.31602,219.310023,725.2111,187.483963,250.663172,740.007853,184.477809,206.852707,681.257161,157.685913,191.311127,683.451253,131.823212,214.37765,700.920024,nan,nan,nan,159.245982,201.442139,657.215352,128.074646,231.246257,666.245667,nan,nan,nan,147.772151,217.080002,642.611593,125.086912,249.648178,657.266357,169.838445,237.684621,633.725321,142.48583,246.636953,626.044963,138.364059,273.216329,646.734049,182.796794,291.981537,749.078166,144.436493,274.899689,722.602539,153.127223,303.546071,702.787415,178.110209,333.352356,694.835714
216.853806,145.957809,753.060303,193.172668,134.792557,665.401306,228.264465,-393.355377,772.909363,240.304245,-355.43869,826.115906,176.663183,190.865992,701.750529,181.493342,219.326706,724.888245,187.609512,250.61879,739.781555,184.543701,207.209936,680.879435,157.769511,191.416072,683.128398,131.905207,214.372772,700.756042,nan,nan,nan,159.23086,201.682027,656.870565,128.049235,231.351964,666.134705,nan,nan,nan,147.725042,217.336202,642.406698,124.993746,249.819249,657.185588,169.773799,237.99941,633.580668,142.330261,246.879425,626.013855,138.180323,273.402547,646.772278,182.85407,291.944651,749.019023,144.483083,274.845937,722.617188,153.011047,303.59553,702.898743,177.948598,333.449707,694.926656
216.834534,145.92395,753.040771,193.174911,134.754791,665.42926,228.361755,-393.387329,772.848816,240.366119,-355.468445,826.040039,176.943161,190.894257,701.35262,181.686564,219.332937,724.615641,187.749624,250.592072,739.582316,184.617574,207.287557,680.548584,157.943461,191.492477,682.839498,132.069631,214.37882,700.566711,nan,nan,nan,159.342005,201.876424,656.605367,128.05717,231.396505,666.010213,nan,nan,nan,147.780421,217.541901,642.207642,125.000041,249.922831,657.097066,169.819183,238.3234,633.443868,142.272364,247.091929,625.95874,138.080978,273.563395,646.778198,182.903285,291.929464,748.980876,144.535421,274.783376,722.599711,152.947093,303.656748,702.977783,177.836812,333.538432,695.004985
216.817505,145.930145,753.054565,193.139847,134.777466,665.405518,228.495239,-393.380341,772.762146,240.48262,-355.489044,825.976318,177.234701,191.009542,701.071147,181.911764,219.361542,724.37616,187.890116,250.5675,739.410929,184.841029,207.494578,680.342428,158.177246,191.529719,682.600138,132.283824,214.36116,700.360616,183.035583,216.622131,674.877808,159.548726,202.009781,656.357971,128.174281,231.443161,665.824626,nan,nan,nan,147.973872,217.731267,641.98175,125.119713,249.993205,656.983521,170.002833,238.598368,633.305745,142.418681,247.272776,625.835246,138.124135,273.684947,646.726766,182.925644,291.923971,748.95933,144.609828,274.7488,722.546448,152.924789,303.685008,703.00415,177.785914,333.636047,695.055278
216.828171,145.931427,753.045898,193.151566,134.792877,665.385986,228.598114,-393.390839,772.722046,240.609436,-355.501404,825.937744,177.583242,191.12499,700.873678,182.155716,219.403208,724.171529,188.003494,250.602392,739.283813,185.082504,207.578445,680.129089,158.508275,191.562358,682.391235,132.537374,214.316355,700.162476,183.260757,216.719635,674.767883,159.852224,202.132004,656.156108,128.392588,231.477361,665.637939,nan,nan,nan,148.320063,217.878876,641.737691,125.353025,250.034124,656.796672,170.354467,238.856227,633.212097,142.706909,247.359787,625.687927,138.26623,273.784271,646.619303,182.917196,291.940491,748.961304,144.682597,274.70693,722.467061,152.921967,303.702942,702.988566,177.737025,333.718852,695.097677
216.82579,145.923553,753.037415,193.169617,134.757935,665.408508,228.738098,-393.380096,772.671509,240.725052,-355.496887,825.89624,177.985723,191.18719,700.776978,182.448461,219.409454,724.056946,188.124573,250.651566,739.196086,185.456502,207.625514,680.003194,158.88798,191.563512,682.2382,132.81988,214.263947,699.979818,nan,nan,nan,160.251877,202.228231,655.982442,128.747899,231.508367,665.409709,nan,nan,nan,148.772705,217.976486,641.512533,125.681394,250.046829,656.568441,170.861989,239.025238,633.12974,143.170904,247.400589,625.522135,138.552785,273.804983,646.483073,182.93515,291.978505,748.957642,144.785268,274.669871,722.348124,152.94101,303.710815,702.946777,177.728241,333.800405,695.121806
216.807953,145.938034,753.024597,193.178009,134.780899,665.383606,228.868973,-393.394012,772.646667,240.857025,-355.487457,825.877747,178.433848,191.245478,700.731628,182.727732,219.49531,723.975505,188.248566,250.728353,739.142598,185.870346,207.682424,679.937236,159.34403,191.536713,682.159973,133.15273,214.186788,699.858582,nan,nan,nan,160.722305,202.298767,655.863668,129.132904,231.477407,665.230184,nan,nan,nan,149.290334,218.034348,641.343689,126.044662,250.026484,656.341125,171.416158,239.1182,633.145467,143.706573,247.35999,625.394409,138.902618,273.779704,646.324178,182.93337,292.041779,748.978353,144.884359,274.63738,722.249084,152.992783,303.717967,702.885905,177.725754,333.858988,695.147156
216.808258,145.938599,753.050049,193.166397,134.767487,665.383728,229.016876,-393.372986,772.621826,240.96373,-355.498291,825.856812,178.937978,191.243342,700.76062,183.038325,219.577062,723.981445,188.408503,250.810343,739.148071,186.371231,207.645813,679.984497,159.833547,191.498698,682.157084,133.552938,214.113164,699.78831,184.498962,217.106033,674.695435,161.219879,202.316162,655.818359,129.564748,231.411977,665.101868,nan,nan,nan,149.812866,218.03981,641.238953,126.437307,249.961609,656.175273,171.983149,239.151143,633.169779,144.270416,247.280014,625.318665,139.28035,273.69516,646.190999,182.982925,292.136475,749.018331,145.025085,274.593445,722.155355,153.059784,303.724518,702.831055,177.782867,333.923991,695.150798
216.791672,145.928879,753.029907,193.172607,134.756378,665.373718,229.145248,-393.356262,772.613403,241.094025,-355.482452,825.861267,179.439473,191.335836,700.911275,183.315821,219.725728,723.987345,188.588476,250.930267,739.192322,186.848592,207.67777,680.071635,160.368724,191.415522,682.273661,133.972254,214.014257,699.80308,nan,nan,nan,161.743637,202.268789,655.868225,130.007645,231.320821,665.056173,nan,nan,nan,150.316467,217.983882,641.233948,126.828631,249.868846,656.084493,172.503138,239.112386,633.286316,144.817566,247.153381,625.293294,139.645884,273.574931,646.125142,183.0186,292.241526,749.101034,145.181463,274.580302,722.114176,153.140686,303.714783,702.805705,177.831039,333.974579,695.156555
216.79837,145.941956,753.055115,193.206085,134.779495,665.382141,229.283112,-393.348816,772.590393,241.209534,-355.487732,825.822144,179.943227,191.305522,701.198751,183.596736,219.797913,724.119731,188.789052,251.075582,739.304708,187.39006,207.669622,680.250061,160.901861,191.367315,682.471151,134.416458,213.908396,699.898722,nan,nan,nan,162.297928,202.196243,656.00411,130.44545,231.180898,665.076823,nan,nan,nan,150.833908,217.848638,641.313822,127.213224,249.666189,656.102071,173.026632,239.04568,633.390096,145.273621,246.952815,625.3538,139.956014,273.410055,646.119283,183.092946,292.352671,749.18809,145.348679,274.565063,722.090739,153.222544,303.696065,702.798462,177.889252,334.02832,695.152039
216.794022,145.94693,753.033752,193.204575,134.770111,665.371277,229.404816,-393.335968,772.569275,241.314163,-355.44989,825.810181,180.407389,191.378616,701.60024,183.860189,219.869949,724.335266,188.943115,251.24233,739.497823,187.924327,207.685593,680.557475,161.434586,191.244878,682.807434,134.849243,213.778041,700.063171,nan,nan,nan,162.840413,202.106903,656.226074,130.867971,231.003347,665.163554,nan,nan,nan,151.330663,217.657654,641.479818,127.569636,249.426804,656.193298,173.430883,238.912959,633.589681,145.683828,246.722626,625.471639,140.276733,273.197378,646.173482,183.135661,292.481049,749.293762,145.32696,274.504333,722.292948,153.31484,303.664581,702.810649,177.909831,334.070964,695.173075
216.775879,145.994034,753.037292,193.219162,134.793701,665.357971,229.490799,-393.323395,772.589355,241.401672,-355.443024,825.791626,180.830897,191.385773,702.118958,184.144068,220.006175,724.721151,189.062556,251.419205,739.771179,188.478348,207.608022,680.9882,161.95728,191.134206,683.224141,135.249736,213.642471,700.314189,nan,nan,nan,163.363866,201.981145,656.518738,131.247864,230.75592,665.329386,nan,nan,nan,151.78389,217.431936,641.72526,127.902362,249.117783,656.341349,173.833374,238.762304,633.784485,146.023997,246.447067,625.647176,140.511795,272.960083,646.244629,183.162847,292.610748,749.417847,145.264206,274.45344,722.503174,153.398422,303.618754,702.838969,177.905385,334.107676,695.21228
216.798172,145.968658,753.0177,193.202408,134.807877,665.331299,229.579956,-393.315369,772.577881,241.468246,-355.428284,825.773926,181.192841,191.383458,702.777039,184.400355,220.09553,725.25649,189.128082,251.615184,740.144124,188.987961,207.510574,681.557719,162.475952,190.971181,683.779439,135.600657,213.495316,700.620667,nan,nan,nan,163.83193,201.812851,656.920024,131.638479,230.504049,665.570516,nan,nan,nan,152.222387,217.148448,642.033,128.231565,248.849365,656.494141,174.145406,238.473277,634.091227,146.349528,246.121623,625.891968,140.785283,272.675334,646.365743,183.136388,292.755595,749.621338,145.187195,274.411245,722.752686,153.464976,303.58078,702.889913,177.896978,334.132314,695.263713
216.787186,146.009567,753.034973,193.208511,134.800888,665.365601,229.651306,-393.310791,772.573059,241.555374,-355.414917,825.800293,181.500458,191.323736,703.573079,184.5867,220.186879,725.902283,189.162191,251.828695,740.601135,189.463328,207.18369,682.161723,162.954987,190.789632,684.437948,135.935628,213.35642,701.026123,nan,nan,nan,164.280767,201.559347,657.409973,132.002686,230.199092,665.844157,nan,nan,nan,152.664846,216.828562,642.411886,128.566808,248.534302,656.673401,174.464691,238.175013,634.40328,146.675695,245.746989,626.16038,141.016983,272.375478,646.530457,183.090744,292.903625,749.853068,145.233866,274.443349,722.832784,153.512924,303.529266,702.950195,177.885249,334.143717,695.320211
216.787155,145.9879,753.032043,193.242157,134.816574,665.356445,229.726044,-393.266571,772.555908,241.58577,-355.425598,825.806885,181.789485,191.271708,704.494975,184.677231,220.21463,726.612569,189.146072,252.078979,741.134705,189.895859,206.789663,682.93394,163.421361,190.56842,685.219381,136.253301,213.223918,701.478414,nan,nan,nan,164.731827,201.275375,657.99056,132.389313,229.896835,666.161316,nan,nan,nan,153.122528,216.432831,642.849772,128.915161,248.185608,656.897135,174.716838,237.738647,634.840474,147.029816,245.309987,626.466166,141.322586,272.029256,646.686462,183.016683,293.0979,750.135661,145.269831,274.465983,722.944682,153.548187,303.479309,703.005595,177.872472,334.141836,695.381999
